,Year,Month,Day,Date In Fraction Of Year,Number of Sunspots,Standard Deviation,Observations,Indicator
36373,1917,8,3,1917.588,157,11.2,1,1
36374,1917,8,4,1917.59,178,11.9,1,1
36375,1917,8,5,1917.5929999999998,222,13.3,1,1
36376,1917,8,6,1917.596,332,16.2,1,1
36377,1917,8,7,1917.599,447,18.9,1,1
36378,1917,8,8,1917.601,437,18.6,1,1
36379,1917,8,9,1917.604,362,17.0,1,1
36380,1917,8,10,1917.6070000000002,407,18.0,1,1
36381,1917,8,11,1917.61,413,18.1,1,1
36382,1917,8,12,1917.612,405,18.0,1,1
36383,1917,8,13,1917.615,375,17.3,1,1
36384,1917,8,14,1917.618,390,17.6,1,1
36385,1917,8,15,1917.621,350,16.7,1,1
36386,1917,8,16,1917.6229999999998,287,15.1,1,1
36387,1917,8,17,1917.626,232,13.6,1,1
36388,1917,8,18,1917.629,235,13.7,1,1
36389,1917,8,19,1917.632,265,14.5,1,1
36390,1917,8,20,1917.634,207,12.8,1,1
36391,1917,8,21,1917.6370000000002,222,13.3,1,1
36392,1917,8,22,1917.64,210,12.9,1,1
36393,1917,8,23,1917.642,170,11.6,1,1
36394,1917,8,24,1917.645,135,10.4,1,1
36395,1917,8,25,1917.648,138,10.5,1,1
36396,1917,8,26,1917.651,192,12.3,1,1
36397,1917,8,27,1917.6529999999998,160,11.3,1,1
36398,1917,8,28,1917.656,177,11.9,1,1
36399,1917,8,29,1917.6589999999999,172,11.7,1,1
36400,1917,8,30,1917.662,177,11.9,1,1
36401,1917,8,31,1917.664,198,12.6,1,1
36402,1917,9,1,1917.6670000000001,253,14.2,1,1
36403,1917,9,2,1917.67,197,12.5,1,1
36404,1917,9,3,1917.6729999999998,175,11.8,1,1
36405,1917,9,4,1917.675,193,12.4,1,1
36406,1917,9,5,1917.6779999999999,247,14.0,1,1
36407,1917,9,6,1917.681,217,13.1,1,1
36408,1917,9,7,1917.684,168,11.6,1,1
36409,1917,9,8,1917.6860000000001,137,10.4,1,1
36410,1917,9,9,1917.6889999999999,168,11.6,1,1
36411,1917,9,10,1917.692,177,11.9,1,1
36412,1917,9,11,1917.695,150,10.9,1,1
36413,1917,9,12,1917.6970000000001,155,11.1,1,1
36414,1917,9,13,1917.7,158,11.2,1,1
36415,1917,9,14,1917.703,177,11.9,1,1
36416,1917,9,15,1917.705,165,11.5,1,1
36417,1917,9,16,1917.7079999999999,162,11.3,1,1
36418,1917,9,17,1917.711,198,12.6,1,1
36419,1917,9,18,1917.714,233,13.6,1,1
36420,1917,9,19,1917.7160000000001,248,14.1,1,1
36421,1917,9,20,1917.719,303,15.5,1,1
36422,1917,9,21,1917.7220000000002,348,16.6,1,1
36423,1917,9,22,1917.725,345,16.6,1,1
36424,1917,9,23,1917.727,343,16.5,1,1
36425,1917,9,24,1917.73,347,16.6,1,1
36426,1917,9,25,1917.733,347,16.6,1,1
36427,1917,9,26,1917.736,288,15.1,1,1
36428,1917,9,27,1917.7379999999998,213,13.0,1,1
36429,1917,9,28,1917.741,115,9.6,1,1
36430,1917,9,29,1917.744,142,10.6,1,1
36431,1917,9,30,1917.747,98,8.8,1,1
36432,1917,10,1,1917.749,73,7.6,1,1
36433,1917,10,2,1917.7520000000002,102,9.0,1,1
36434,1917,10,3,1917.755,78,7.9,1,1
36435,1917,10,4,1917.7579999999998,62,7.0,1,1
36436,1917,10,5,1917.76,93,8.6,1,1
36437,1917,10,6,1917.763,108,9.3,1,1
36438,1917,10,7,1917.766,113,9.5,1,1
36439,1917,10,8,1917.7679999999998,97,8.8,1,1
36440,1917,10,9,1917.771,110,9.4,1,1
36441,1917,10,10,1917.774,82,8.1,1,1
36442,1917,10,11,1917.777,102,9.0,1,1
36443,1917,10,12,1917.779,65,7.2,1,1
36444,1917,10,13,1917.7820000000002,102,9.0,1,1
36445,1917,10,14,1917.785,98,8.8,1,1
36446,1917,10,15,1917.7879999999998,68,7.4,1,1
36447,1917,10,16,1917.79,90,8.5,1,1
36448,1917,10,17,1917.793,113,9.5,1,1
36449,1917,10,18,1917.796,122,9.8,1,1
36450,1917,10,19,1917.799,142,10.6,1,1
36451,1917,10,20,1917.8010000000002,155,11.1,1,1
36452,1917,10,21,1917.8039999999999,183,12.1,1,1
36453,1917,10,22,1917.807,128,10.1,1,1
36454,1917,10,23,1917.81,197,12.5,1,1
36455,1917,10,24,1917.8120000000001,228,13.5,1,1
36456,1917,10,25,1917.815,220,13.2,1,1
36457,1917,10,26,1917.818,197,12.5,1,1
36458,1917,10,27,1917.8210000000001,172,11.7,1,1
36459,1917,10,28,1917.8229999999999,100,8.9,1,1
36460,1917,10,29,1917.826,108,9.3,1,1
36461,1917,10,30,1917.829,97,8.8,1,1
36462,1917,10,31,1917.832,125,10.0,1,1
36463,1917,11,1,1917.8339999999998,140,10.6,1,1
36464,1917,11,2,1917.8370000000002,132,10.2,1,1
36465,1917,11,3,1917.84,162,11.3,1,1
36466,1917,11,4,1917.842,133,10.3,1,1
36467,1917,11,5,1917.845,122,9.8,1,1
36468,1917,11,6,1917.848,110,9.4,1,1
36469,1917,11,7,1917.851,142,10.6,1,1
36470,1917,11,8,1917.8529999999998,173,11.7,1,1
36471,1917,11,9,1917.856,133,10.3,1,1
36472,1917,11,10,1917.859,157,11.2,1,1
36473,1917,11,11,1917.862,120,9.8,1,1
36474,1917,11,12,1917.864,133,10.3,1,1
36475,1917,11,13,1917.8670000000002,130,10.2,1,1
36476,1917,11,14,1917.87,118,9.7,1,1
36477,1917,11,15,1917.8729999999998,137,10.4,1,1
36478,1917,11,16,1917.875,148,10.9,1,1
36479,1917,11,17,1917.878,162,11.3,1,1
36480,1917,11,18,1917.881,167,11.5,1,1
36481,1917,11,19,1917.884,165,11.5,1,1
36482,1917,11,20,1917.886,147,10.8,1,1
36483,1917,11,21,1917.889,153,11.0,1,1
36484,1917,11,22,1917.892,202,12.7,1,1
36485,1917,11,23,1917.895,167,11.5,1,1
36486,1917,11,24,1917.8970000000002,203,12.7,1,1
36487,1917,11,25,1917.9,168,11.6,1,1
36488,1917,11,26,1917.9029999999998,178,11.9,1,1
36489,1917,11,27,1917.905,192,12.3,1,1
36490,1917,11,28,1917.908,220,13.2,1,1
36491,1917,11,29,1917.911,238,13.8,1,1
36492,1917,11,30,1917.914,270,14.7,1,1
36493,1917,12,1,1917.9160000000002,193,12.4,1,1
36494,1917,12,2,1917.9189999999999,227,13.4,1,1
36495,1917,12,3,1917.922,233,13.6,1,1
36496,1917,12,4,1917.925,138,10.5,1,1
36497,1917,12,5,1917.9270000000001,103,9.1,1,1
36498,1917,12,6,1917.93,93,8.6,1,1
36499,1917,12,7,1917.933,102,9.0,1,1
36500,1917,12,8,1917.9360000000001,123,9.9,1,1
36501,1917,12,9,1917.9379999999999,80,8.0,1,1
36502,1917,12,10,1917.941,68,7.4,1,1
36503,1917,12,11,1917.944,120,9.8,1,1
36504,1917,12,12,1917.9470000000001,193,12.4,1,1
36505,1917,12,13,1917.9489999999998,247,14.0,1,1
36506,1917,12,14,1917.9520000000002,257,14.3,1,1
36507,1917,12,15,1917.955,268,14.6,1,1
36508,1917,12,16,1917.9579999999999,228,13.5,1,1
36509,1917,12,17,1917.96,252,14.2,1,1
36510,1917,12,18,1917.963,202,12.7,1,1
36511,1917,12,19,1917.9660000000001,277,14.8,1,1
36512,1917,12,20,1917.9679999999998,265,14.5,1,1
36513,1917,12,21,1917.971,302,15.5,1,1
36514,1917,12,22,1917.974,265,14.5,1,1
36515,1917,12,23,1917.977,273,14.7,1,1
36516,1917,12,24,1917.979,322,16.0,1,1
36517,1917,12,25,1917.9820000000002,345,16.6,1,1
36518,1917,12,26,1917.985,317,15.9,1,1
36519,1917,12,27,1917.9879999999998,298,15.4,1,1
36520,1917,12,28,1917.99,245,14.0,1,1
36521,1917,12,29,1917.993,235,13.7,1,1
36522,1917,12,30,1917.996,217,13.1,1,1
36523,1917,12,31,1917.999,193,12.4,1,1
36524,1918,1,1,1918.001,185,12.1,1,1
36525,1918,1,2,1918.004,145,10.7,1,1
36526,1918,1,3,1918.007,135,10.4,1,1
36527,1918,1,4,1918.01,108,9.3,1,1
36528,1918,1,5,1918.0120000000002,133,10.3,1,1
36529,1918,1,6,1918.015,83,8.1,1,1
36530,1918,1,7,1918.0179999999998,102,9.0,1,1
36531,1918,1,8,1918.021,112,9.4,1,1
36532,1918,1,9,1918.023,108,9.3,1,1
36533,1918,1,10,1918.026,122,9.8,1,1
36534,1918,1,11,1918.029,153,11.0,1,1
36535,1918,1,12,1918.0320000000002,110,9.4,1,1
36536,1918,1,13,1918.0339999999999,160,11.3,1,1
36537,1918,1,14,1918.037,170,11.6,1,1
36538,1918,1,15,1918.04,165,11.5,1,1
36539,1918,1,16,1918.0420000000001,183,12.1,1,1
36540,1918,1,17,1918.045,193,12.4,1,1
36541,1918,1,18,1918.0479999999998,160,11.3,1,1
36542,1918,1,19,1918.0510000000002,172,11.7,1,1
36543,1918,1,20,1918.0529999999999,180,12.0,1,1
36544,1918,1,21,1918.056,178,11.9,1,1
36545,1918,1,22,1918.059,193,12.4,1,1
36546,1918,1,23,1918.0620000000001,213,13.0,1,1
36547,1918,1,24,1918.0639999999999,190,12.3,1,1
36548,1918,1,25,1918.067,230,13.5,1,1
36549,1918,1,26,1918.07,195,12.5,1,1
36550,1918,1,27,1918.0729999999999,183,12.1,1,1
36551,1918,1,28,1918.075,162,11.3,1,1
36552,1918,1,29,1918.078,198,12.6,1,1
36553,1918,1,30,1918.0810000000001,165,11.5,1,1
36554,1918,1,31,1918.0839999999998,173,11.7,1,1
36555,1918,2,1,1918.086,115,9.6,1,1
36556,1918,2,2,1918.089,105,9.1,1,1
36557,1918,2,3,1918.092,138,10.5,1,1
36558,1918,2,4,1918.095,80,8.0,1,1
36559,1918,2,5,1918.0970000000002,70,7.5,1,1
36560,1918,2,6,1918.1,42,5.8,1,1
36561,1918,2,7,1918.1029999999998,48,6.2,1,1
36562,1918,2,8,1918.105,40,5.6,1,1
36563,1918,2,9,1918.108,43,5.9,1,1
36564,1918,2,10,1918.111,33,5.1,1,1
36565,1918,2,11,1918.114,112,9.4,1,1
36566,1918,2,12,1918.116,142,10.6,1,1
36567,1918,2,13,1918.119,148,10.9,1,1
36568,1918,2,14,1918.122,192,12.3,1,1
36569,1918,2,15,1918.125,133,10.3,1,1
36570,1918,2,16,1918.1270000000002,157,11.2,1,1
36571,1918,2,17,1918.13,188,12.2,1,1
36572,1918,2,18,1918.1329999999998,187,12.2,1,1
36573,1918,2,19,1918.136,143,10.7,1,1
36574,1918,2,20,1918.138,150,10.9,1,1
36575,1918,2,21,1918.141,122,9.8,1,1
36576,1918,2,22,1918.144,88,8.4,1,1
36577,1918,2,23,1918.1470000000002,72,7.6,1,1
36578,1918,2,24,1918.149,88,8.4,1,1
36579,1918,2,25,1918.152,115,9.6,1,1
36580,1918,2,26,1918.155,93,8.6,1,1
36581,1918,2,27,1918.158,92,8.5,1,1
36582,1918,2,28,1918.16,108,9.3,1,1
36583,1918,3,1,1918.1629999999998,83,8.1,1,1
36584,1918,3,2,1918.1660000000002,95,8.7,1,1
36585,1918,3,3,1918.168,63,7.1,1,1
36586,1918,3,4,1918.171,92,8.5,1,1
36587,1918,3,5,1918.174,52,6.4,1,1
36588,1918,3,6,1918.1770000000001,52,6.4,1,1
36589,1918,3,7,1918.1789999999999,77,7.8,1,1
36590,1918,3,8,1918.182,92,8.5,1,1
36591,1918,3,9,1918.185,87,8.3,1,1
36592,1918,3,10,1918.1879999999999,103,9.1,1,1
36593,1918,3,11,1918.19,172,11.7,1,1
36594,1918,3,12,1918.193,227,13.4,1,1
36595,1918,3,13,1918.1960000000001,178,11.9,1,1
36596,1918,3,14,1918.1989999999998,177,11.9,1,1
36597,1918,3,15,1918.201,123,9.9,1,1
36598,1918,3,16,1918.204,173,11.7,1,1
36599,1918,3,17,1918.207,185,12.1,1,1
36600,1918,3,18,1918.21,177,11.9,1,1
36601,1918,3,19,1918.2120000000002,172,11.7,1,1
36602,1918,3,20,1918.215,162,11.3,1,1
36603,1918,3,21,1918.2179999999998,107,9.2,1,1
36604,1918,3,22,1918.221,63,7.1,1,1
36605,1918,3,23,1918.223,97,8.8,1,1
36606,1918,3,24,1918.226,108,9.3,1,1
36607,1918,3,25,1918.229,133,10.3,1,1
36608,1918,3,26,1918.2320000000002,138,10.5,1,1
36609,1918,3,27,1918.234,137,10.4,1,1
36610,1918,3,28,1918.237,100,8.9,1,1
36611,1918,3,29,1918.24,103,9.1,1,1
36612,1918,3,30,1918.2420000000002,88,8.4,1,1
36613,1918,3,31,1918.245,117,9.6,1,1
36614,1918,4,1,1918.2479999999998,158,11.2,1,1
36615,1918,4,2,1918.251,140,10.6,1,1
36616,1918,4,3,1918.253,162,11.3,1,1
36617,1918,4,4,1918.256,195,12.5,1,1
36618,1918,4,5,1918.259,155,11.1,1,1
36619,1918,4,6,1918.2620000000002,215,13.1,1,1
36620,1918,4,7,1918.264,157,11.2,1,1
36621,1918,4,8,1918.267,192,12.3,1,1
36622,1918,4,9,1918.27,147,10.8,1,1
36623,1918,4,10,1918.273,132,10.2,1,1
36624,1918,4,11,1918.275,142,10.6,1,1
36625,1918,4,12,1918.2779999999998,122,9.8,1,1
36626,1918,4,13,1918.281,115,9.6,1,1
36627,1918,4,14,1918.2839999999999,112,9.4,1,1
36628,1918,4,15,1918.286,188,12.2,1,1
36629,1918,4,16,1918.289,128,10.1,1,1
36630,1918,4,17,1918.2920000000001,113,9.5,1,1
36631,1918,4,18,1918.295,78,7.9,1,1
36632,1918,4,19,1918.297,122,9.8,1,1
36633,1918,4,20,1918.3,100,8.9,1,1
36634,1918,4,21,1918.3029999999999,115,9.6,1,1
36635,1918,4,22,1918.305,92,8.5,1,1
36636,1918,4,23,1918.308,118,9.7,1,1
36637,1918,4,24,1918.3110000000001,78,7.9,1,1
36638,1918,4,25,1918.3139999999999,72,7.6,1,1
36639,1918,4,26,1918.316,103,9.1,1,1
36640,1918,4,27,1918.319,113,9.5,1,1
36641,1918,4,28,1918.3220000000001,145,10.7,1,1
36642,1918,4,29,1918.325,160,11.3,1,1
36643,1918,4,30,1918.3270000000002,155,11.1,1,1
36644,1918,5,1,1918.33,142,10.6,1,1
36645,1918,5,2,1918.3329999999999,193,12.4,1,1
36646,1918,5,3,1918.336,182,12.0,1,1
36647,1918,5,4,1918.338,215,13.1,1,1
36648,1918,5,5,1918.3410000000001,192,12.3,1,1
36649,1918,5,6,1918.344,197,12.5,1,1
36650,1918,5,7,1918.3470000000002,157,11.2,1,1
36651,1918,5,8,1918.349,148,10.9,1,1
36652,1918,5,9,1918.352,173,11.7,1,1
36653,1918,5,10,1918.355,192,12.3,1,1
36654,1918,5,11,1918.358,163,11.4,1,1
36655,1918,5,12,1918.36,162,11.3,1,1
36656,1918,5,13,1918.3629999999998,165,11.5,1,1
36657,1918,5,14,1918.366,120,9.8,1,1
36658,1918,5,15,1918.368,112,9.4,1,1
36659,1918,5,16,1918.371,88,8.4,1,1
36660,1918,5,17,1918.374,83,8.1,1,1
36661,1918,5,18,1918.3770000000002,58,6.8,1,1
36662,1918,5,19,1918.379,52,6.4,1,1
36663,1918,5,20,1918.382,53,6.5,1,1
36664,1918,5,21,1918.385,50,6.3,1,1
36665,1918,5,22,1918.388,78,7.9,1,1
36666,1918,5,23,1918.39,47,6.1,1,1
36667,1918,5,24,1918.3929999999998,55,6.6,1,1
36668,1918,5,25,1918.396,72,7.6,1,1
36669,1918,5,26,1918.399,107,9.2,1,1
36670,1918,5,27,1918.401,98,8.8,1,1
36671,1918,5,28,1918.404,98,8.8,1,1
36672,1918,5,29,1918.4070000000002,103,9.1,1,1
36673,1918,5,30,1918.41,177,11.9,1,1
36674,1918,5,31,1918.412,232,13.6,1,1
36675,1918,6,1,1918.415,273,14.7,1,1
36676,1918,6,2,1918.418,252,14.2,1,1
36677,1918,6,3,1918.421,288,15.1,1,1
36678,1918,6,4,1918.4229999999998,252,14.2,1,1
36679,1918,6,5,1918.4260000000002,203,12.7,1,1
36680,1918,6,6,1918.4289999999999,202,12.7,1,1
36681,1918,6,7,1918.432,127,10.0,1,1
36682,1918,6,8,1918.434,123,9.9,1,1
36683,1918,6,9,1918.4370000000001,73,7.6,1,1
36684,1918,6,10,1918.44,82,8.1,1,1
36685,1918,6,11,1918.442,32,5.0,1,1
36686,1918,6,12,1918.445,32,5.0,1,1
36687,1918,6,13,1918.4479999999999,28,4.7,1,1
36688,1918,6,14,1918.451,23,4.3,1,1
36689,1918,6,15,1918.453,22,4.2,1,1
36690,1918,6,16,1918.4560000000001,23,4.3,1,1
36691,1918,6,17,1918.4589999999998,25,4.5,1,1
36692,1918,6,18,1918.4620000000002,23,4.3,1,1
36693,1918,6,19,1918.464,55,6.6,1,1
36694,1918,6,20,1918.467,78,7.9,1,1
36695,1918,6,21,1918.47,77,7.8,1,1
36696,1918,6,22,1918.473,82,8.1,1,1
36697,1918,6,23,1918.475,67,7.3,1,1
36698,1918,6,24,1918.4779999999998,62,7.0,1,1
36699,1918,6,25,1918.481,52,6.4,1,1
36700,1918,6,26,1918.484,60,6.9,1,1
36701,1918,6,27,1918.486,42,5.8,1,1
36702,1918,6,28,1918.489,77,7.8,1,1
36703,1918,6,29,1918.4920000000002,122,9.8,1,1
36704,1918,6,30,1918.495,113,9.5,1,1
36705,1918,7,1,1918.497,165,11.5,1,1
36706,1918,7,2,1918.5,168,11.6,1,1
36707,1918,7,3,1918.503,192,12.3,1,1
36708,1918,7,4,1918.505,243,13.9,1,1
36709,1918,7,5,1918.5079999999998,237,13.7,1,1
36710,1918,7,6,1918.511,235,13.7,1,1
36711,1918,7,7,1918.514,223,13.3,1,1
36712,1918,7,8,1918.516,220,13.2,1,1
36713,1918,7,9,1918.519,175,11.8,1,1
36714,1918,7,10,1918.5220000000002,162,11.3,1,1
36715,1918,7,11,1918.525,168,11.6,1,1
36716,1918,7,12,1918.527,145,10.7,1,1
36717,1918,7,13,1918.53,113,9.5,1,1
36718,1918,7,14,1918.533,112,9.4,1,1
36719,1918,7,15,1918.536,157,11.2,1,1
36720,1918,7,16,1918.5379999999998,140,10.6,1,1
36721,1918,7,17,1918.5410000000002,112,9.4,1,1
36722,1918,7,18,1918.5439999999999,100,8.9,1,1
36723,1918,7,19,1918.547,120,9.8,1,1
36724,1918,7,20,1918.549,112,9.4,1,1
36725,1918,7,21,1918.5520000000001,153,11.0,1,1
36726,1918,7,22,1918.555,192,12.3,1,1
36727,1918,7,23,1918.558,202,12.7,1,1
36728,1918,7,24,1918.56,242,13.9,1,1
36729,1918,7,25,1918.5629999999999,230,13.5,1,1
36730,1918,7,26,1918.566,235,13.7,1,1
36731,1918,7,27,1918.568,210,12.9,1,1
36732,1918,7,28,1918.5710000000001,258,14.3,1,1
36733,1918,7,29,1918.5739999999998,207,12.8,1,1
36734,1918,7,30,1918.5770000000002,183,12.1,1,1
36735,1918,7,31,1918.579,152,11.0,1,1
36736,1918,8,1,1918.582,203,12.7,1,1
36737,1918,8,2,1918.585,190,12.3,1,1
36738,1918,8,3,1918.588,208,12.9,1,1
36739,1918,8,4,1918.59,217,13.1,1,1
36740,1918,8,5,1918.5929999999998,203,12.7,1,1
36741,1918,8,6,1918.596,165,11.5,1,1
36742,1918,8,7,1918.599,125,10.0,1,1
36743,1918,8,8,1918.601,135,10.4,1,1
36744,1918,8,9,1918.604,82,8.1,1,1
36745,1918,8,10,1918.6070000000002,102,9.0,1,1
36746,1918,8,11,1918.61,103,9.1,1,1
36747,1918,8,12,1918.612,172,11.7,1,1
36748,1918,8,13,1918.615,202,12.7,1,1
36749,1918,8,14,1918.618,157,11.2,1,1
36750,1918,8,15,1918.621,182,12.0,1,1
36751,1918,8,16,1918.6229999999998,237,13.7,1,1
36752,1918,8,17,1918.626,213,13.0,1,1
36753,1918,8,18,1918.629,217,13.1,1,1
36754,1918,8,19,1918.632,152,11.0,1,1
36755,1918,8,20,1918.634,220,13.2,1,1
36756,1918,8,21,1918.6370000000002,203,12.7,1,1
36757,1918,8,22,1918.64,212,13.0,1,1
36758,1918,8,23,1918.642,232,13.6,1,1
36759,1918,8,24,1918.645,142,10.6,1,1
36760,1918,8,25,1918.648,163,11.4,1,1
36761,1918,8,26,1918.651,150,10.9,1,1
36762,1918,8,27,1918.6529999999998,142,10.6,1,1
36763,1918,8,28,1918.656,170,11.6,1,1
36764,1918,8,29,1918.6589999999999,120,9.8,1,1
36765,1918,8,30,1918.662,118,9.7,1,1
36766,1918,8,31,1918.664,122,9.8,1,1
36767,1918,9,1,1918.6670000000001,120,9.8,1,1
36768,1918,9,2,1918.67,92,8.5,1,1
36769,1918,9,3,1918.6729999999998,80,8.0,1,1
36770,1918,9,4,1918.675,65,7.2,1,1
36771,1918,9,5,1918.6779999999999,65,7.2,1,1
36772,1918,9,6,1918.681,73,7.6,1,1
36773,1918,9,7,1918.684,107,9.2,1,1
36774,1918,9,8,1918.6860000000001,147,10.8,1,1
36775,1918,9,9,1918.6889999999999,137,10.4,1,1
36776,1918,9,10,1918.692,153,11.0,1,1
36777,1918,9,11,1918.695,160,11.3,1,1
36778,1918,9,12,1918.6970000000001,107,9.2,1,1
36779,1918,9,13,1918.7,142,10.6,1,1
36780,1918,9,14,1918.703,153,11.0,1,1
36781,1918,9,15,1918.705,133,10.3,1,1
36782,1918,9,16,1918.7079999999999,110,9.4,1,1
36783,1918,9,17,1918.711,127,10.0,1,1
36784,1918,9,18,1918.714,127,10.0,1,1
36785,1918,9,19,1918.7160000000001,98,8.8,1,1
36786,1918,9,20,1918.719,158,11.2,1,1
36787,1918,9,21,1918.7220000000002,118,9.7,1,1
36788,1918,9,22,1918.725,183,12.1,1,1
36789,1918,9,23,1918.727,143,10.7,1,1
36790,1918,9,24,1918.73,128,10.1,1,1
36791,1918,9,25,1918.733,145,10.7,1,1
36792,1918,9,26,1918.736,123,9.9,1,1
36793,1918,9,27,1918.7379999999998,142,10.6,1,1
36794,1918,9,28,1918.741,233,13.6,1,1
36795,1918,9,29,1918.744,242,13.9,1,1
36796,1918,9,30,1918.747,185,12.1,1,1
36797,1918,10,1,1918.749,113,9.5,1,1
36798,1918,10,2,1918.7520000000002,140,10.6,1,1
36799,1918,10,3,1918.755,142,10.6,1,1
36800,1918,10,4,1918.7579999999998,118,9.7,1,1
36801,1918,10,5,1918.76,102,9.0,1,1
36802,1918,10,6,1918.763,117,9.6,1,1
36803,1918,10,7,1918.766,118,9.7,1,1
36804,1918,10,8,1918.7679999999998,97,8.8,1,1
36805,1918,10,9,1918.771,107,9.2,1,1
36806,1918,10,10,1918.774,107,9.2,1,1
36807,1918,10,11,1918.777,118,9.7,1,1
36808,1918,10,12,1918.779,125,10.0,1,1
36809,1918,10,13,1918.7820000000002,105,9.1,1,1
36810,1918,10,14,1918.785,78,7.9,1,1
36811,1918,10,15,1918.7879999999998,93,8.6,1,1
36812,1918,10,16,1918.79,97,8.8,1,1
36813,1918,10,17,1918.793,132,10.2,1,1
36814,1918,10,18,1918.796,157,11.2,1,1
36815,1918,10,19,1918.799,220,13.2,1,1
36816,1918,10,20,1918.8010000000002,173,11.7,1,1
36817,1918,10,21,1918.8039999999999,248,14.1,1,1
36818,1918,10,22,1918.807,208,12.9,1,1
36819,1918,10,23,1918.81,212,13.0,1,1
36820,1918,10,24,1918.8120000000001,207,12.8,1,1
36821,1918,10,25,1918.815,180,12.0,1,1
36822,1918,10,26,1918.818,162,11.3,1,1
36823,1918,10,27,1918.8210000000001,168,11.6,1,1
36824,1918,10,28,1918.8229999999999,133,10.3,1,1
36825,1918,10,29,1918.826,117,9.6,1,1
36826,1918,10,30,1918.829,162,11.3,1,1
36827,1918,10,31,1918.832,137,10.4,1,1
36828,1918,11,1,1918.8339999999998,93,8.6,1,1
36829,1918,11,2,1918.8370000000002,87,8.3,1,1
36830,1918,11,3,1918.84,83,8.1,1,1
36831,1918,11,4,1918.842,88,8.4,1,1
36832,1918,11,5,1918.845,67,7.3,1,1
36833,1918,11,6,1918.848,47,6.1,1,1
36834,1918,11,7,1918.851,48,6.2,1,1
36835,1918,11,8,1918.8529999999998,55,6.6,1,1
36836,1918,11,9,1918.856,82,8.1,1,1
36837,1918,11,10,1918.859,47,6.1,1,1
36838,1918,11,11,1918.862,52,6.4,1,1
36839,1918,11,12,1918.864,53,6.5,1,1
36840,1918,11,13,1918.8670000000002,63,7.1,1,1
36841,1918,11,14,1918.87,103,9.1,1,1
36842,1918,11,15,1918.8729999999998,133,10.3,1,1
36843,1918,11,16,1918.875,163,11.4,1,1
36844,1918,11,17,1918.878,333,16.3,1,1
36845,1918,11,18,1918.881,355,16.8,1,1
36846,1918,11,19,1918.884,350,16.7,1,1
36847,1918,11,20,1918.886,272,14.7,1,1
36848,1918,11,21,1918.889,312,15.7,1,1
36849,1918,11,22,1918.892,212,13.0,1,1
36850,1918,11,23,1918.895,225,13.4,1,1
36851,1918,11,24,1918.8970000000002,133,10.3,1,1
36852,1918,11,25,1918.9,178,11.9,1,1
36853,1918,11,26,1918.9029999999998,88,8.4,1,1
36854,1918,11,27,1918.905,127,10.0,1,1
36855,1918,11,28,1918.908,122,9.8,1,1
36856,1918,11,29,1918.911,98,8.8,1,1
36857,1918,11,30,1918.914,100,8.9,1,1
36858,1918,12,1,1918.9160000000002,65,7.2,1,1
36859,1918,12,2,1918.9189999999999,68,7.4,1,1
36860,1918,12,3,1918.922,57,6.7,1,1
36861,1918,12,4,1918.925,68,7.4,1,1
36862,1918,12,5,1918.9270000000001,67,7.3,1,1
36863,1918,12,6,1918.93,65,7.2,1,1
36864,1918,12,7,1918.933,73,7.6,1,1
36865,1918,12,8,1918.9360000000001,113,9.5,1,1
36866,1918,12,9,1918.9379999999999,105,9.1,1,1
36867,1918,12,10,1918.941,43,5.9,1,1
36868,1918,12,11,1918.944,48,6.2,1,1
36869,1918,12,12,1918.9470000000001,72,7.6,1,1
36870,1918,12,13,1918.9489999999998,87,8.3,1,1
36871,1918,12,14,1918.9520000000002,67,7.3,1,1
36872,1918,12,15,1918.955,53,6.5,1,1
36873,1918,12,16,1918.9579999999999,27,4.6,1,1
36874,1918,12,17,1918.96,80,8.0,1,1
36875,1918,12,18,1918.963,98,8.8,1,1
36876,1918,12,19,1918.9660000000001,110,9.4,1,1
36877,1918,12,20,1918.9679999999998,100,8.9,1,1
36878,1918,12,21,1918.971,113,9.5,1,1
36879,1918,12,22,1918.974,158,11.2,1,1
36880,1918,12,23,1918.977,142,10.6,1,1
36881,1918,12,24,1918.979,198,12.6,1,1
36882,1918,12,25,1918.9820000000002,188,12.2,1,1
36883,1918,12,26,1918.985,192,12.3,1,1
36884,1918,12,27,1918.9879999999998,193,12.4,1,1
36885,1918,12,28,1918.99,155,11.1,1,1
36886,1918,12,29,1918.993,140,10.6,1,1
36887,1918,12,30,1918.996,63,7.1,1,1
36888,1918,12,31,1918.999,47,6.1,1,1
36889,1919,1,1,1919.001,53,6.5,1,1
36890,1919,1,2,1919.004,27,4.6,1,1
36891,1919,1,3,1919.007,27,4.6,1,1
36892,1919,1,4,1919.01,12,3.0,1,1
36893,1919,1,5,1919.0120000000002,33,5.1,1,1
36894,1919,1,6,1919.015,45,6.0,1,1
36895,1919,1,7,1919.0179999999998,48,6.2,1,1
36896,1919,1,8,1919.021,100,8.9,1,1
36897,1919,1,9,1919.023,128,10.1,1,1
36898,1919,1,10,1919.026,130,10.2,1,1
36899,1919,1,11,1919.029,183,12.1,1,1
36900,1919,1,12,1919.0320000000002,152,11.0,1,1
36901,1919,1,13,1919.0339999999999,148,10.9,1,1
36902,1919,1,14,1919.037,155,11.1,1,1
36903,1919,1,15,1919.04,120,9.8,1,1
36904,1919,1,16,1919.0420000000001,145,10.7,1,1
